run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_BHT2,prescale_BHT2,lifetime_BHT2,nevents_BHT2,BHT2_weight
13052050,2.29415228324835e-07,15856.0,0.796573349801559,5736.0,0.0323223663395153,1.0,0.84850329220384,61565.0,1573.6083636839594
13052051,2.2979702869936e-07,15715.59960938,0.829612375244961,5745.0,0.032240758626203,1.0,0.885117080879184,61806.0,1558.5324573526875
13052052,2.28977142439332e-07,15176.0,0.81534448602936,5724.0,0.0312587060841683,1.0,0.869263407031115,60477.0,1531.3588142078515
13052053,2.05694765260741e-07,14834.40039062,0.51618296661896,5141.0,0.0263204529895915,1.0,0.527826590203609,50375.0,1548.0683689575824
13052056,7.46704627421403e-08,14093.0,1.0,1752.0,0.00845678651,1.0,1.0,16963.0,1455.5760183929729
13052057,0.0,13644.59960938,1.0,0.0,0.0,1.0,1.0,0.0,
13052059,0.0,13454.40039062,0.0,0.0,0.0,1.0,0.0,0.0,
13052061,1.04342038286957e-07,13521.0,0.768128346438185,2608.0,0.0128233028690427,1.0,0.816880385372142,24255.0,1546.1078908236777
13052088,2.29804335564975e-07,25883.0,0.850241596455362,5745.0,0.0489460214235231,1.0,0.906600790895994,94093.0,1685.082138714619
13053004,2.30965443798549e-07,23656.80078125,0.852779455840366,5775.0,0.0454945922104129,1.0,0.909081332757476,86639.0,1680.97239267173
13053005,2.28875277742489e-07,21956.80078125,0.832977412222389,5722.0,0.0422490641042908,1.0,0.8897229846666,80959.0,1657.575675642433
13053006,2.32813791133744e-07,21141.40039062,0.855714543108312,5820.0,0.0416364443366266,1.0,0.914382725380528,78925.0,1665.8705287525647
13053007,2.31538029801946e-07,19497.59960938,0.851671029540682,5789.0,0.0386216765723114,1.0,0.907086062909436,72815.0,1650.9748713311171
13053012,2.32526596156393e-07,18440.19921875,0.853711549520786,5813.0,0.037069130982421,1.0,0.910069750118507,67456.0,1693.9823029584666
13053013,1.7114245546771e-07,17849.59960938,0.860023875905224,4279.0,0.0265487843338504,1.0,0.915492688155578,48046.0,1692.2241944666916
13053015,2.30510915325534e-07,17230.0,0.832449786627812,5763.0,0.0346357114586024,1.0,0.886155241564037,62782.0,1683.644960617362
13053023,1.63748288678348e-07,16087.20019531,0.834068512212111,4094.0,0.023258200004815,1.0,0.88334657736406,39120.0,1783.030873953405
13053027,2.27337408658551e-07,14297.59960938,0.845845278761597,5684.0,0.0291305982246562,1.0,0.900221838797141,54962.0,1573.668628911416
13053028,2.28819634501083e-07,14067.79980469,0.787078302058504,5721.0,0.0289464769534694,1.0,0.837749120750293,53791.0,1592.5187328695074
13053029,1.00965712974644e-07,13735.79980469,0.800836627082804,2524.0,0.0124615031171144,1.0,0.807470750295181,22780.0,1534.5196530788364
13054010,2.38016407069446e-07,23515.0,0.857965426548684,5950.0,0.0469182125308219,1.0,0.914608168007918,85339.0,1747.7515157935989
13054023,5.41836409996688e-08,15950.40039062,0.851506345630864,1355.0,0.0078757164344325,1.0,0.9067791315214,14537.0,1583.2508215892374
