run,sampled_lumi_MB,prescale_MB,livetime_MB,nevents_MB,sampled_lumi_JP2,prescale_JP2,livetime_JP2,nevents_JP2,JP2_weight
13056020,2.981888e-05,182.43685913,0.852714160460374,745472.0,0.0400147975831692,1.0,0.850573481262261,127466.0,1064.2849687699413
13056021,3.48144e-05,135.90299988,0.8209763070145,870360.0,0.0351964466336577,1.0,0.819893412221173,110750.0,1066.6231492318516
13056022,3.85152e-05,111.9569397,0.842264410377558,962880.0,0.0323201931925368,1.0,0.840332097100472,100160.0,1073.8197091136942
13056023,4.091032e-05,99.03942871,0.839381972762894,1022758.0,0.0305206683436022,1.0,0.839809997738068,93235.0,1086.9847206104046
13056024,4.301936e-05,87.47920227,0.830756877897669,1075484.0,0.0284316227341621,1.0,0.827042522694697,86871.0,1078.171483341691
13056025,9.12668e-06,77.74031067,0.640112387795136,228167.0,0.0050271662831632,1.0,0.594626125633454,16636.0,990.462293912146
13056026,1.305868e-05,74.28218842,0.724796344991666,326467.0,0.0073958938153437,1.0,0.723330612244898,22504.0,1075.4373363189786
13056027,4.664548e-05,72.9991684,0.844416557012038,1166137.0,0.0260696569481681,1.0,0.843829481967783,77903.0,1091.9713904884293
13056028,4.849752e-05,64.28666687,0.861194651839417,1212438.0,0.0239439562507496,1.0,0.856575990820863,71944.0,1077.582280452909
13056029,4.929428e-05,60.58666611,0.852492779025055,1232357.0,0.0231735808162561,1.0,0.84887301391797,69179.0,1074.7100993388487
13056030,4.983888e-05,57.51666641,0.842438851298334,1245972.0,0.0223428466939427,1.0,0.840233076434628,67727.0,1055.3622064472431
13056031,5.034504e-05,54.58222198,0.890451888554216,1258626.0,0.0216313962028127,1.0,0.889686452913454,65585.0,1046.573914086498
13056032,9.90376e-06,51.34666824,0.63400201155725,247594.0,0.0040078061496663,1.0,0.631917153478492,12113.0,1046.0927112920738
13056033,5.132408e-05,51.11000061,0.844489130466099,1283102.0,0.0207132078043174,1.0,0.842135809634359,62585.0,1044.924428650479
13057005,1.746656e-05,372.31109619,0.888173851182635,436664.0,0.0496112094458552,1.0,0.886480775861307,201370.0,805.804962543984
13057006,1.74164e-05,273.26773071,0.825756922121917,435410.0,0.0363960834160976,1.0,0.828809517429865,123840.0,964.3358509392115
13057007,2.547452e-05,244.53016663,0.844331690730631,636863.0,0.0479940000340154,1.0,0.843645402906641,155290.0,1002.0325429473719
13057008,2.861772e-05,208.41246033,0.905476295089539,715443.0,0.0465216792115455,1.0,0.902488013879647,145667.0,1020.2389524679036
13057009,3.062856e-05,187.51423645,0.84856837603681,765714.0,0.0451093143914653,1.0,0.847035550495188,133677.0,1072.1583655113243
13057010,3.115408e-05,175.98875427,0.905920023978649,778852.0,0.0434306095765845,1.0,0.902176726192909,132909.0,1027.039687680804
13057011,6.71272e-06,161.46565247,0.667498158099183,167818.0,0.008698853083256,1.0,0.668663653970303,26385.0,1028.7722472447854
13057014,3.55788e-05,140.67300415,0.907644611799651,889470.0,0.0404191418475025,1.0,0.905002849002849,119551.0,1043.5733174915074
13057015,3.72288e-05,131.73686218,0.853755591265295,930720.0,0.0398204560236972,1.0,0.852144769068616,112758.0,1085.3225302706057
13057016,3.748252e-05,126.18146515,0.866029111322227,937063.0,0.0386604740472119,1.0,0.86165767502113,109399.0,1075.358503204976
13057017,3.724356e-05,126.18146515,0.848602450691274,931089.0,0.0388804972487336,1.0,0.848056068791855,109139.0,1075.788943058662
13057018,3.757572e-05,126.18146515,0.866943277796776,939393.0,0.0394651378340464,1.0,0.866473847220799,110256.0,1074.4975472091887
13057019,1.923424e-05,126.18146515,0.820945335143723,480856.0,0.0196310625931205,1.0,0.792929946377999,55493.0,1056.0706722740056
13057021,3.747632e-05,126.18146515,0.90201738532378,936908.0,0.0397556312411024,1.0,0.900905678513129,109058.0,1082.6782203930893
13057022,3.752172e-05,126.18146515,0.867337633164984,938043.0,0.0399193129911803,1.0,0.864567366874479,109193.0,1080.523367128328
13057023,3.746544e-05,126.18146515,0.875128876395991,936636.0,0.0401735706566515,1.0,0.872525299616587,108871.0,1082.3312902680873
13057024,3.720912e-05,126.18146515,0.92010501890576,930228.0,0.0402503896737983,1.0,0.918785938704132,108755.0,1077.7367227490154
13057025,3.762776e-05,126.18146515,0.929167596916649,940694.0,0.0408457517923438,1.0,0.92783699812898,108388.0,1093.5543371763972
13057026,3.753384e-05,126.18146515,0.931788921686231,938346.0,0.0410095629890528,1.0,0.928948057616761,106689.0,1106.4016549269136
13057027,9.87644e-06,126.18146515,0.80824679783984,246911.0,0.0107594165091268,1.0,0.802936883805439,27198.0,1137.9847713974239
13057042,2.839736e-05,190.8767395,0.85667160585768,709934.0,0.0411084968423806,1.0,0.856578856953667,137166.0,987.8192554153356
13057044,3.334652e-05,159.31033325,0.872767832151915,833663.0,0.0410885112801514,1.0,0.871315257326764,122799.0,1079.73264135936
13057045,3.435084e-05,149.26261902,0.885769293536945,858771.0,0.0400418847649549,1.0,0.882805996565249,118150.0,1081.2829517287557
13057046,3.5251e-05,139.15951538,0.844944081100983,881275.0,0.038951250987902,1.0,0.844213082186741,115080.0,1064.7523676499832
13057047,2.690448e-05,131.92698669,0.843996669909178,672612.0,0.0281243050453728,1.0,0.836726739355646,81954.0,1073.4232895002888
13057048,2.92768e-05,120.35573578,0.88137093974822,731920.0,0.0282642905961324,1.0,0.877521300643366,81087.0,1081.6284799562839
13057049,3.881032e-05,115.66257477,0.845599096714191,970258.0,0.0364573548379948,1.0,0.845483844976231,105268.0,1065.9197761231776
13057050,3.984208e-05,109.41094971,0.868511195840914,996052.0,0.0354221607568308,1.0,0.864816131213482,100150.0,1083.5281695936299
13057051,4.039576e-05,104.48867798,0.848586554486529,1009894.0,0.0347951558852031,1.0,0.84860973401733,98789.0,1068.18948825376
13057052,4.171356e-05,99.34923553,0.8817161753836,1042839.0,0.0342611314736722,1.0,0.880500464094259,93326.0,1108.61288795491
13057053,4.644912e-05,95.53460693,0.814749533805079,1161228.0,0.0368109813535581,1.0,0.810284772695756,99643.0,1107.2481989178066
13057055,4.345744e-05,87.30447388,0.839847457202346,1086436.0,0.0318295623548028,1.0,0.838302860708276,88952.0,1064.3524562454784
13057056,4.37626e-05,84.2700882,0.854407353695012,1094065.0,0.0310826695980347,1.0,0.853703151406701,86145.0,1069.371006376061
13057057,4.477012e-05,81.06577301,0.87241120204586,1119253.0,0.0306681304081953,1.0,0.871164212045329,82429.0,1099.1692162635825
13057058,2.223436e-05,78.53154755,0.882454865322398,555859.0,0.0146831302134691,1.0,0.873784094109491,40563.0,1065.5905563198633
13058002,4.687132e-05,70.06945801,0.905516919571838,1171783.0,0.0281419029146511,1.0,0.904542156781122,76340.0,1074.3753571463028
13058003,4.695836e-05,68.12685394,0.888094007899286,1173959.0,0.0275726895577215,1.0,0.844748263888889,78119.0,973.8295672265396
13058008,1.620808e-05,482.7958374,0.866050335165566,405202.0,0.0496477962042115,1.0,0.743747167360517,159718.0,1051.8732834312423
13058013,2.310732e-05,307.99230957,0.838894068858898,577683.0,0.0544650605227926,1.0,0.838463446056698,139087.0,1278.5565159098578
13058014,2.579564e-05,262.13729858,0.871063930815343,644891.0,0.0525499507362663,1.0,0.871430472388556,131434.0,1286.737985901101
13058015,1.248512e-05,237.18357849,0.796482183466081,312128.0,0.0222158810937311,1.0,0.760841283607979,56575.0,1250.0022311965056
13058016,2.974604e-05,212.79771423,0.872591864639438,743651.0,0.0499529268317235,1.0,0.871352240032881,120983.0,1306.1539491427702
13058017,3.163172e-05,194.14602661,0.903572022339037,790793.0,0.0488101114247559,1.0,0.901213864225877,115363.0,1327.3634987971482
13058018,3.257048e-05,182.48477173,0.867236619058634,814262.0,0.0477062793386163,1.0,0.864239147962435,112927.0,1311.2615680256195
13058020,3.5496e-05,159.21405029,0.89447323920595,887400.0,0.0461024381847106,1.0,0.893240982009807,107597.0,1311.2996366416291
13058022,3.1104e-07,63.3694725,0.0733687880546104,7776.0,0.0016730173786717,1.0,0.370829727910778,3857.0,645.7284217495549
13058023,3.264608e-05,126.53569031,0.892144274023318,816152.0,0.0340181274964606,1.0,0.8896381313073,77378.0,1330.898343174794
13058025,4.317512e-05,117.18135834,0.853677813905392,1079378.0,0.0418696451029747,1.0,0.851043755159807,94089.0,1340.1429673517584
13058026,4.436584e-05,109.32720184,0.870019357100694,1109146.0,0.0402902720322562,1.0,0.867879769446959,91420.0,1323.1417787890587
13058028,4.572124e-05,104.13871765,0.911708676803153,1143031.0,0.0398577850618073,1.0,0.908961403652612,88981.0,1333.7127620935325
13058029,4.646032e-05,100.40263367,0.861012643310759,1161508.0,0.0393008332085593,1.0,0.861226338380459,83968.0,1389.1888077744331
13058031,4.816624e-05,95.22550201,0.85470462539739,1204156.0,0.038793663081664,1.0,0.854941137544961,80352.0,1427.4453634398049
13058032,2.38192e-05,90.6503067,0.860666911253158,595480.0,0.0182132638858272,1.0,0.821901775461532,37439.0,1376.8829729027016
13059036,4.586e-07,268.81176758,0.347184161030252,11465.0,0.0009529300843782,1.0,0.34894578313253,2990.0,1035.974815486886
13060007,1.632064e-05,150.02429199,0.757959804595617,408016.0,0.0185376130245434,1.0,0.759385740724421,68900.0,890.0938917237038
13060008,3.80958e-05,139.65133667,0.833535884154443,952395.0,0.0404017642454596,1.0,0.832741326262601,133681.0,993.9815761416216
13060010,2.57868e-06,118.03117371,0.395571676008365,64467.0,0.0023865128383096,1.0,0.399243621585008,7504.0,1023.420613319328
13060011,4.564088e-05,115.33316803,0.856819478114755,1141022.0,0.0409050274322795,1.0,0.854973139381694,125647.0,1045.1033890048554
13061024,3.89332e-05,156.50782776,0.842211297499213,973330.0,0.0462215563370192,1.0,0.841995297479092,141618.0,1075.3908069518125
13061025,3.363232e-05,138.32955933,0.816064606657328,840808.0,0.0357850782198131,1.0,0.814954098828263,109053.0,1065.081440807849
13061029,4.283728e-05,126.36411285,0.84467409280794,1070932.0,0.0424643630716886,1.0,0.844310703266728,127916.0,1057.4842282863438
13061030,4.507848e-05,112.96030426,0.78567792297311,1126962.0,0.0404251207422143,1.0,0.785542948900093,119369.0,1066.274332573332
13061031,4.56344e-05,106.90515137,0.759685182552771,1140860.0,0.0391959750778611,1.0,0.754615319542145,116258.0,1042.0776962572443
13061035,2.704844e-05,98.55915833,0.904368654499488,676211.0,0.0134394295753482,1.0,0.555104724498006,64576.0,633.4866972261534
13061053,3.987732e-05,188.24597168,0.873430854132728,996933.0,0.0567699871818489,1.0,0.871821912578736,182824.0,1024.6079184498042
13061054,4.993588e-05,162.42478943,0.878327360528118,1248397.0,0.0635344240312268,1.0,0.876897089056792,201434.0,1004.9963136040519
13061055,5.42284e-05,140.2411499,0.826339398894879,1355710.0,0.0609724513795741,1.0,0.823426687913383,188926.0,1002.8062054621037
13061056,4.359064e-05,124.89060974,0.891420452707762,1089766.0,0.0449274285800076,1.0,0.890237913699745,134412.0,1011.2266082436106
13061059,4.807656e-05,115.47692871,0.859440350354256,1201914.0,0.0480202736895098,1.0,0.856961373189551,146858.0,942.3592898819641
13061060,5.923172e-05,108.45419312,0.533546596177139,1480793.0,0.05556011111011,1.0,0.53257118339479,171712.0,933.5667250617125
13061061,6.921872e-05,77.03803253,0.893318480097912,1730468.0,0.0443643894014325,1.0,0.893362789963705,141632.0,941.3018423328788
13062001,5.12562e-05,79.72080994,0.872509676767353,1281405.0,0.03423123200053,1.0,0.869903893978533,108839.0,935.7818042617528
13062002,2.49446e-05,75.71261597,0.847867071271432,623615.0,0.015939426598928,1.0,0.844682000878171,50414.0,933.0375427571443
13062004,5.276232e-05,72.19208527,0.856867403340404,1319058.0,0.0325558158852555,1.0,0.854272403763616,102839.0,923.1629988286442
13062005,5.306488e-05,70.42845917,0.854262988526534,1326622.0,0.0321118495092925,1.0,0.851460608857665,99990.0,931.3475663474183
13062006,5.49484e-05,65.11053467,0.856940705840878,1373710.0,0.0306501611545444,1.0,0.854154257143373,94929.0,939.1456523107528
13062007,5.555168e-05,62.72862244,0.886416126656281,1388792.0,0.0301777746958627,1.0,0.841861048407324,94317.0,877.234584565972
13062013,3.201784e-05,203.96942139,0.845014354204389,800446.0,0.0502569941256747,1.0,0.844770266814423,169077.0,965.3551161802332
13062014,1.56192e-06,181.67301941,0.910027868085208,39048.0,0.0001227351388773,1.0,0.0507179605313676,7190.0,54.98793717741014
13062025,2.047388e-05,402.04208374,0.895540221354881,511847.0,0.0612273994406144,1.0,0.894214683110921,207129.0,992.0360847095518
13062026,3.124328e-05,267.20117188,0.897406072550312,781082.0,0.0627414419475096,1.0,0.895257115637578,205536.0,1012.9916496196905
13062027,2.93512e-05,212.4016571,0.813792409554266,733780.0,0.0475153341371702,1.0,0.810458843010523,151800.0,1022.5141578253027
13062028,3.47108e-05,185.87257385,0.865205344933516,867770.0,0.0500618123493971,1.0,0.864447844243239,159284.0,1011.7364421374568
13062029,3.806144e-05,166.74478149,0.882265144582855,951536.0,0.0500148752697989,1.0,0.879486904916222,156501.0,1010.6263404966264
13062031,2.287528e-05,151.77127075,1.0,571882.0,0.0268692701,1.0,1.0,85058.0,1020.4243911102013
13062045,1.433044e-05,121.46273041,0.741178919371121,358261.0,0.0141609195389303,1.0,0.740925870321635,42162.0,1031.7466556472925
13062046,2.149476e-05,119.49764252,0.807695893532797,537369.0,3.35552437533968e-06,1.0,0.0001292467999943,63321.0,0.16227667705632493
13062049,4.204808e-05,110.30853271,0.854708445217834,1051202.0,0.0382062206082199,1.0,0.852690471308474,116854.0,989.9770294594764
13062050,4.331808e-05,103.86470795,0.905694356251475,1082952.0,0.0373327933502754,1.0,0.902681833410443,113603.0,986.825702710762
13062052,9.50652e-06,98.86126709,1.0,237663.0,0.0076797987,1.0,1.0,23922.0,982.1781339524567
13062059,5.490064e-05,91.91693878,0.863160537865185,1372516.0,0.042678361976521,1.0,0.861359600187495,130796.0,962.5236889898454
13062060,1.053972e-05,87.2385788,0.88693843533139,263493.0,0.0077278850772439,1.0,0.878460676256305,23873.0,953.6730630848765
13062061,3.223972e-05,86.89533997,0.843545540954666,805993.0,0.0237164399264946,1.0,0.839684261545918,73116.0,953.504641856385
13062062,6.139344e-05,83.8600235,0.84988739099203,1534836.0,0.044010485668702,1.0,0.849190667983889,134369.0,957.1096581748532
13062063,5.73038e-05,79.67420959,0.889994621586314,1432595.0,0.0393025032107731,1.0,0.878999320508231,120678.0,934.1449020296584
13063006,1.012744e-05,88.1625824,0.744454369380078,253186.0,0.0072431000168049,1.0,0.754638979305757,32019.0,706.6711751308355
13063009,3.131576e-05,193.10473633,0.839717049186269,782894.0,0.0453791486865337,1.0,0.839857859799043,158201.0,955.7834061218579
13063010,3.36108e-05,170.4680481,0.841478034445315,840270.0,0.0435072432862677,1.0,0.839671445158472,146670.0,974.5119189085035
13063011,3.585576e-05,155.17002869,0.849785361923154,896394.0,0.0427498144472885,1.0,0.848418341435101,140878.0,985.744600258949
13063012,8.00536e-06,143.63874817,0.667861234319219,200134.0,4.13057452595086e-07,1.0,3.09071468462882e-05,31920.0,0.04167755988340776
13063020,5.1914e-06,129.86300659,0.574268574851528,129785.0,0.0050749109790443,1.0,0.548160084185603,17150.0,938.0763500406208
13063022,3.964548e-05,126.06015778,0.854199630018144,991137.0,0.0395856289634359,1.0,0.852351255688522,126898.0,982.4625039113587
13063023,4.095984e-05,118.02629089,0.866938156967201,1023996.0,0.0387207447382026,1.0,0.866919991258187,123450.0,978.9867745160866
13063030,4.261792e-05,107.27760315,0.843464045134211,1065448.0,0.0372620245852595,1.0,0.841978085770263,116473.0,979.6033740941039
13063031,4.353244e-05,101.19821167,0.90425152575769,1088311.0,0.0362417697649097,1.0,0.903278294325104,113085.0,972.8663418476573
13063032,4.386188e-05,96.22055817,0.879999132379753,1096547.0,0.0349362161440076,1.0,0.877558621454779,111116.0,946.9180980890368
13063034,6.004108e-05,91.31246948,1.0,1501027.0,0.04486940924625,1.0,1.0,145947.0,939.125039405784
13063035,6.044784e-05,86.1239624,1.0,1511196.0,0.0430962181125,1.0,1.0,139155.0,935.2893355109798
13063036,7.56698e-05,80.97511292,0.870527042930148,1891745.0,0.0524129901072308,1.0,0.869689732481147,166809.0,917.438062449403
13063051,2.868712e-05,222.09994507,1.0,717178.0,0.0453462875025,1.0,1.0,186510.0,854.0303169021096
13063053,5.076548e-05,141.81045532,1.0,1269137.0,0.0521401036525,1.0,1.0,193287.0,931.1381305181353
13063054,5.671204e-05,109.39012909,1.0,1417801.0,0.04557601245625,1.0,1.0,159224.0,974.0581471005069
13063059,2.075796e-05,351.92776489,0.858784500769051,518949.0,0.0547274235427468,1.0,0.85698514211318,194837.0,935.3967820390285
13063061,4.803596e-05,158.11903381,0.87347709178175,1200899.0,0.0578257801182079,1.0,0.87302819206134,187142.0,1014.135807961843
13063062,5.944328e-05,119.61675262,0.865239572958083,1486082.0,0.0547323092599816,1.0,0.863409391947617,173202.0,1024.1469439036375
13063063,1.402344e-05,101.83280945,0.827896146383195,350586.0,0.0110830062554826,1.0,0.828484438430311,34660.0,1030.7710935906177
13063065,3.384972e-05,96.55883789,1.0,846243.0,0.0248936097075,1.0,1.0,81529.0,1002.2475518226308
13063067,3.558696e-05,86.13131714,1.0,889674.0,0.02357853355,1.0,1.0,76089.0,1007.0942376061238
13063068,6.753048e-05,82.33023071,0.878632119727016,1688262.0,0.0400343837673071,1.0,0.794870184015443,139177.0,903.484773987282
13063071,2.07808e-05,73.9413147,1.0,519520.0,0.01201001292,1.0,1.0,39337.0,976.5358774930475
13063072,4.686592e-05,72.14571381,0.869796154714494,1171648.0,0.0272858271289056,1.0,0.869596825492988,86479.0,977.2315809218902
13063073,7.36634e-05,68.55661011,0.866147038236585,1841585.0,0.041031664490983,1.0,0.863620264499703,129550.0,971.7060043180015
13063074,6.053256e-05,65.23378754,0.844597730180096,1513314.0,0.0317800888816441,1.0,0.82844330767402,101416.0,954.7904168838272
13063076,8.420672e-05,62.0328064,0.875397691178549,2105168.0,0.0425874694507984,1.0,0.863169175941947,134042.0,960.6336960662481
13064001,6.252408e-05,58.09807968,0.860218715462213,1563102.0,0.0300906930569956,1.0,0.856120126294148,93572.0,965.8929679430998
13064002,9.572844e-05,56.35647202,0.868787782918195,2393211.0,0.0451578954927178,1.0,0.866083654923441,139415.0,964.4093729456152
13064003,5.777304e-05,53.41181564,0.873340180422235,1444326.0,0.0260282175198457,1.0,0.872176776798045,82372.0,935.2851456206255
13064004,5.801516e-05,51.70636368,0.889335677509583,1450379.0,0.0251743182477943,1.0,0.880945387170391,78284.0,948.9334630323849
13064005,2.289696e-05,50.93454361,0.775740959599504,572424.0,0.0098550169287532,1.0,0.77352257109631,29519.0,984.8835413189653
13064006,8.89784e-06,50.16636276,0.792660218828664,222446.0,0.0037800784124819,1.0,0.788990825688073,11446.0,970.4392731606828
13064012,1.126192e-05,317.77529907,0.859197121793945,281548.0,0.0258001874173654,1.0,0.852077123695976,91967.0,964.7763637093633
13064014,3.099352e-05,213.55982971,1.0,774838.0,0.0477522970425,1.0,1.0,167185.0,989.7674512237161
13064020,4.094988e-05,132.81993103,0.852152332505308,1023747.0,0.0415916204000716,1.0,0.85165316055586,135405.0,1003.6140125785237
13064021,4.264548e-05,121.22601318,0.906042783946263,1066137.0,0.0399429338424588,1.0,0.903869873573851,129374.0,996.5957662223504
13064022,4.125832e-05,108.62358856,0.863091512818134,1031458.0,0.0349694210629224,1.0,0.859161984910488,111885.0,996.8321475154454
13064023,4.625884e-05,99.20575714,0.861504646835107,1156471.0,0.0361623662149011,1.0,0.860314112462807,114572.0,999.9828485938323
13064024,7.251692e-05,92.57571411,0.908229827178844,1812923.0,0.0534327838331005,1.0,0.907421761457223,168959.0,992.4497548462963
13064025,6.589536e-05,84.50774384,1.0,1647384.0,0.043906176415,1.0,1.0,139451.0,998.3198763588255
13064026,4.505824e-05,79.13895416,0.902175459396159,1126456.0,0.0288997661695698,1.0,0.8994221796496,87702.0,1013.3690253737677
13064028,5.41666e-05,70.74456787,0.845216930651928,1354165.0,0.031090310855099,1.0,0.830853481224806,95728.0,983.7436756818265
13064029,8.376352e-05,67.45160675,1.0,2094088.0,0.046061406015625,1.0,1.0,142643.0,990.2315590382563
13064031,7.704032e-05,63.61063385,0.894946212316357,1926008.0,0.0410701947692642,1.0,0.893336230624366,123648.0,989.0510931604226
13064032,5.087276e-05,60.79127121,0.907372383604052,1271819.0,0.0260003753740487,1.0,0.903719937846425,78254.0,984.0298991412941
13064052,4.18172e-06,173.00053406,1.0,104543.0,0.00505018530125,1.0,1.0,17731.0,1020.0211399376561
13064055,6.505652e-05,143.01852417,1.0,1626413.0,0.06604450402,1.0,1.0,210622.0,1104.3821963085634
13064056,5.582028e-05,109.2423172,0.905953465984024,1395507.0,0.045331337171344,1.0,0.904252919910062,132717.0,1146.5167284502706
13064061,3.51538e-05,76.45492554,0.912052562141271,878845.0,0.0210798461217458,1.0,0.910181524083393,61054.0,1098.2767283297221
13064064,8.455732e-05,72.20487213,0.887276145516134,2113933.0,0.0484019663338417,1.0,0.887477077941502,136752.0,1116.4065457310492
13064065,0.00010051084,66.69539642,0.908062244823411,2512771.0,0.0535614683943966,1.0,0.90587245296628,151022.0,1107.0315192227906
13064066,6.767088e-05,61.13736725,0.914168555937628,1691772.0,0.0333270094274039,1.0,0.910839854140269,94420.0,1091.4411294805843
13064067,4.11884e-06,57.55015945,0.349466868017665,102971.0,6.87204791473299e-06,1.0,0.0012469479598373,6727.0,3.1432748319100154
13064068,5.114728e-05,56.59257889,0.843797271980997,1278682.0,0.0235573891992683,1.0,0.843442874692875,66196.0,1092.7173682468683
13064070,9.151608e-05,53.57090759,0.908760944820329,2287902.0,0.0400386798200185,1.0,0.906168135270302,114412.0,1068.203451189133
13064075,0.00010728248,49.28636551,0.907204821336315,2682062.0,0.0434670084453695,1.0,0.87676268744633,123805.0,1031.891729288977
13065005,3.082236e-05,250.82373047,0.914649695964151,770559.0,0.0548693656678694,1.0,0.913119794049126,172258.0,1120.129106311343
13065006,3.86302e-05,173.05247498,0.866892785544265,965755.0,0.0482207373327001,1.0,0.865183537263626,144383.0,1155.2382958998435
13065007,4.273564e-05,140.36413574,0.903092085181814,1068391.0,0.0439283875801804,1.0,0.901500010519008,129022.0,1160.2626369001541
13065008,4.526928e-05,122.52091217,0.836588896012971,1131732.0,0.0412060828999043,1.0,0.834635017154333,120127.0,1151.589487476141
13065009,4.769664e-05,110.01531982,0.851935286687306,1192416.0,0.0395252006862524,1.0,0.850191259479088,114375.0,1144.6161843211542
13065013,5.75608e-06,94.59066772,0.578665046640408,143902.0,0.0039346675357653,1.0,0.544288778350751,12276.0,1042.9425150518932
13065014,5.124852e-05,90.48303986,0.856000432274078,1281213.0,0.0357896829587026,1.0,0.855821151060187,104360.0,1110.614861178005
13065015,5.19874e-05,85.73675537,0.846480470105743,1299685.0,0.034637979734742,1.0,0.844223968895071,101054.0,1099.7459660668135
13065016,5.355192e-05,81.1150589,0.849846843406543,1338798.0,0.0341145738654411,1.0,0.847690280178685,99413.0,1089.6070406423637
13065017,5.419264e-05,76.03981018,0.846393019854461,1354816.0,0.0326094899445779,1.0,0.842430062778993,95048.0,1078.7980221830915
13065018,5.465832e-05,72.83226776,1.0,1366458.0,0.031251442915,1.0,1.0,91687.0,1085.4563344726523
13065019,6.865212e-05,69.55791473,0.87372693433451,1716303.0,0.0380465242608546,1.0,0.861223634585836,111285.0,1057.4116747946287
13065020,6.658432e-05,66.17012787,1.0,1664608.0,0.035326009554375,1.0,1.0,103355.0,1065.7183901448886
13065021,6.72142e-05,63.19110107,1.0,1680355.0,0.03424552501,1.0,1.0,99772.0,1064.2613422451175
13065022,3.941964e-05,60.72900009,0.89096972856482,985491.0,0.0197443695872866,1.0,0.887541172981158,57126.0,1043.6155407936387
13065046,4.772524e-05,230.83273315,0.913303321600595,1193131.0,0.079443615795211,1.0,0.912195227044695,296715.0,927.0833467839058
13065047,4.275256e-05,145.91978455,0.858360227741826,1068814.0,0.0456399436060823,1.0,0.855712438986337,154095.0,1008.9880558805993
13065049,6.447688e-05,107.10572052,0.910086136403437,1611922.0,0.052001551047372,1.0,0.907855598362365,165838.0,1038.5009918211563
13065050,6.989648e-05,93.46504211,0.870846842335095,1747412.0,0.0495822220261267,1.0,0.864368464136439,159829.0,1014.2524599598177
13065051,1.96986e-05,79.33310699,0.386284735736119,492465.0,0.0120603778287974,1.0,0.381608538212312,38939.0,991.1869497991959
13065052,5.63378e-05,74.721138,0.866081071836098,1408445.0,0.0330133676225065,1.0,0.863733755838868,105469.0,995.1301561203308
13065053,7.306184e-05,68.73072815,0.857385196959044,1826546.0,0.0395553675087584,1.0,0.855977735421673,124317.0,1008.1787173540704
13065055,6.435192e-05,61.76052856,1.0,1608798.0,0.0310006665,1.0,1.0,98584.0,1007.8736389908188
13065056,8.211384e-05,58.65076447,0.893357662737607,2052846.0,0.038451512118754,1.0,0.891218236173393,119533.0,1004.8492810981681
13065058,6.08514e-05,54.11000061,0.867507856216715,1521285.0,0.0265421400938087,1.0,0.867520273154076,81560.0,1009.2926741735442
13065059,6.490788e-05,52.29000092,0.870827983872019,1622697.0,0.0274268321916733,1.0,0.8691296245891,83291.0,1016.7406402227558
13065060,9.695e-05,50.56090927,0.869225175920315,2423750.0,0.0398221160682368,1.0,0.86542727519929,121196.0,1006.7292641807605
13066021,5.21754e-05,77.7616272,0.84209127150641,1304385.0,0.0305504356777084,1.0,0.840823316208622,101553.0,997.2957279754095
13066022,5.41308e-05,70.82336426,0.849825230492364,1353270.0,0.0290831475210903,1.0,0.847724583886496,94211.0,1014.8095616425429
13066023,5.547892e-05,64.79204559,0.859912811315606,1386973.0,0.0276075310269654,1.0,0.858025050975823,88669.0,1011.2614134268186
13066024,5.618608e-05,60.53538513,0.82290109202278,1404652.0,0.0261677214132395,1.0,0.817716486281439,85143.0,992.394202322497
13066025,5.787252e-05,56.88758469,0.845418464801964,1446813.0,0.0256539528253676,1.0,0.843799161651121,83450.0,984.3984403055861
13066026,5.906024e-05,53.43454361,0.863097979126705,1476506.0,0.0248830553463298,1.0,0.86384091528194,79566.0,992.4381845327428
13066027,5.947488e-05,51.78272629,0.843409506341973,1486872.0,0.02437390208427,1.0,0.840492818553169,76820.0,998.8026990418035
13066028,5.957964e-05,49.95182037,0.837801917967031,1489491.0,0.023717832041515,1.0,0.835024162676756,75062.0,987.9313419507704
13066029,5.998776e-05,48.04182053,0.843251634642337,1499694.0,0.0231371270292742,1.0,0.842312015481419,72961.0,986.386538790935
13066030,6.080044e-05,46.47545242,0.879352844118557,1520011.0,0.0228229209751372,1.0,0.878640535847184,71055.0,993.3991317846584
13066031,6.124544e-05,45.20363617,0.883958410951472,1531136.0,0.0224992801023945,1.0,0.884203463315182,68772.0,1006.6902516377662
13066033,6.182648e-05,44.44454575,0.866316461361289,1545662.0,0.0224500692074514,1.0,0.865327655246933,68311.0,1004.4917534914692
13066034,6.569116e-05,43.15272522,1.0,1642279.0,0.022889828325,1.0,1.0,69196.0,1024.175016208688
13066100,3.616e-07,74.55057526,0.0892889061354023,9040.0,0.0002333706251867,1.0,0.0907003444316877,426.0,1607.0199346858897
13066105,3.62884e-06,63.89871979,1.0,90721.0,0.0018766301925,1.0,1.0,3847.0,1506.876984161318
13068023,2.590084e-05,116.217659,0.899453264067787,647521.0,0.0224252402207494,1.0,0.899147952793409,51303.0,1466.3436971714207
13068028,1.239612e-05,74.63253784,0.896376732614694,309903.0,0.0075996132687766,1.0,0.885727580934654,13669.0,1671.9636848066984
13068057,1.995116e-05,440.02182007,0.910775524533549,498779.0,0.0628690621244501,1.0,0.909804069981186,168670.0,1299.813527320359
13068058,2.832976e-05,310.72412109,0.9180274876126,708244.0,0.0643183752296187,1.0,0.917319047979901,157981.0,1391.931106162066
